especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
BMA,2008-08-12,5.11055,5.20263,5.01847,5.18421,1478777,1218510000
BMA,2008-08-13,5.11055,5.35917,5.08292,5.35917,1386336,1218596400
BMA,2008-08-14,5.29471,5.48809,5.29471,5.46046,1388413,1218682800
BMA,2008-08-15,5.47888,5.53413,5.47888,5.51571,1026759,1218769200
BMA,2008-08-19,5.49729,5.52492,5.34075,5.5065,1174765,1219114800
BMA,2008-08-20,5.47888,5.52492,5.47888,5.48809,1225351,1219201200
BMA,2008-08-21,5.48809,5.48809,5.41442,5.43284,883484,1219287600
BMA,2008-08-22,5.47888,5.53413,5.47888,5.53413,1012288,1219374000
BMA,2008-08-25,5.52492,5.57096,5.5065,5.52492,933583,1219633200
BMA,2008-08-26,5.52492,5.71829,5.52492,5.58017,370737,1219719600
BMA,2008-08-27,5.58938,5.64462,5.53413,5.57096,95545,1219806000
BMA,2008-08-28,5.59858,5.59858,5.53413,5.55254,721633,1219892400
BMA,2008-08-29,5.52492,5.70908,5.52492,5.617,395572,1219978800
BMA,2008-09-01,5.617,5.617,5.617,5.617,40502,1220238000
BMA,2008-09-02,5.65383,6.07741,5.617,5.74591,1111722,1220324400
BMA,2008-09-03,5.8472,5.89325,5.63542,5.67225,288256,1220410800
BMA,2008-09-04,5.55254,5.56175,5.48809,5.49729,741008,1220497200
BMA,2008-09-05,5.47888,5.56175,5.45125,5.56175,723142,1220583600
BMA,2008-09-08,5.70908,5.73671,5.58938,5.66304,469976,1220842800
BMA,2008-09-09,5.73671,5.81958,5.66304,5.75512,1696200,1220929200
BMA,2008-09-10,5.75512,5.8472,5.59858,5.69987,515046,1221015600
BMA,2008-09-11,5.617,5.73671,5.617,5.70908,736594,1221102000
BMA,2008-09-12,5.70908,5.80116,5.70908,5.76433,355606,1221188400
BMA,2008-09-15,5.51571,5.57096,5.47888,5.49729,369395,1221447600
BMA,2008-09-16,5.3868,5.47888,5.15659,5.47888,546440,1221534000
BMA,2008-09-17,5.46046,5.46046,4.93559,5.15659,1999610,1221620400
BMA,2008-09-18,5.11055,5.15659,4.70539,4.92638,3152480,1221706800
BMA,2008-09-19,5.34075,5.52492,5.1658,5.52492,2036173,1221793200
BMA,2008-09-22,5.34075,5.88404,5.34075,5.58938,1650906,1222052400
BMA,2008-09-23,5.59858,5.70908,5.52492,5.52492,335748,1222138800
BMA,2008-09-24,5.53413,5.66304,5.52492,5.64462,238658,1222225200
BMA,2008-09-25,5.80116,5.91166,5.75512,5.88404,533879,1222311600
BMA,2008-09-26,5.75512,5.87483,5.75512,5.86562,177267,1222398000
BMA,2008-09-29,5.75512,5.75512,5.35917,5.47888,1131640,1222657200
BMA,2008-09-30,5.52492,5.57096,5.46046,5.57096,1640612,1222743600
BMA,2008-10-01,5.57096,5.58938,5.49729,5.52492,284881,1222830000
BMA,2008-10-02,5.52492,5.55254,5.45125,5.52492,647786,1222916400
BMA,2008-10-03,5.55254,5.617,5.52492,5.52492,229843,1223002800
BMA,2008-10-06,5.43284,5.43284,5.13817,5.2763,849484,1223262000
BMA,2008-10-07,5.34075,5.47888,5.34075,5.34996,1054694,1223348400
BMA,2008-10-08,5.52492,5.66304,5.43284,5.45125,1117666,1223434800
BMA,2008-10-09,5.52492,5.60779,5.24867,5.24867,941904,1223521200
BMA,2008-10-10,5.11055,5.20263,4.7238,4.7238,1430010,1223607600
BMA,2008-10-14,4.76985,4.92638,4.55806,4.63172,3337996,1223953200
BMA,2008-10-15,4.51202,4.51202,4.32785,4.32785,953762,1224039600
BMA,2008-10-16,4.37389,4.37389,3.94111,3.95952,1679861,1224126000
BMA,2008-10-17,3.74774,4.23577,3.74774,4.0424,1894117,1224212400
BMA,2008-10-20,3.77536,3.95952,3.49911,3.49911,3816678,1224468000
BMA,2008-10-21,3.40703,3.40703,2.79929,2.96504,2843932,1224554400
BMA,2008-10-22,2.0258,2.76246,1.95214,2.76246,8368463,1224640800
BMA,2008-10-23,2.53225,2.94662,2.53225,2.78088,3352182,1224727200
BMA,2008-10-24,2.50463,2.76246,2.50463,2.59671,1702534,1224813600
BMA,2008-10-27,2.44017,2.55988,2.33888,2.48621,2052109,1225072800
BMA,2008-10-28,2.51384,2.53225,2.25601,2.48621,4619286,1225159200
BMA,2008-10-29,2.34809,2.40334,2.06264,2.26522,10516364,1225245600
BMA,2008-10-30,2.30205,2.43096,2.28363,2.39413,3350075,1225332000
BMA,2008-10-31,2.21918,2.49542,2.21918,2.43096,3155237,1225418400
BMA,2008-11-03,2.48621,2.79008,2.48621,2.79008,1988200,1225677600
BMA,2008-11-04,2.98346,3.05712,2.90979,2.99266,2954739,1225764000
BMA,2008-11-05,2.90058,3.10316,2.90058,3.09395,1804889,1225850400
BMA,2008-11-07,3.0387,3.33337,2.90979,3.28733,1074232,1226023200
BMA,2008-11-10,3.3702,3.45307,3.07554,3.17683,2206877,1226282400
BMA,2008-11-11,3.11237,3.17683,3.02029,3.17683,1363058,1226368800
BMA,2008-11-12,3.08475,3.09395,3.0387,3.0387,1007885,1226455200
BMA,2008-11-13,3.0387,3.17683,2.94662,3.16762,1344524,1226541600
BMA,2008-11-14,3.20445,3.22287,3.04791,3.13079,1065985,1226628000
BMA,2008-11-17,3.0387,3.0387,2.98346,2.98346,835473,1226887200
BMA,2008-11-18,2.94662,2.94662,2.77167,2.85454,1249247,1226973600
BMA,2008-11-19,2.8085,2.85454,2.72563,2.76246,976557,1227060000
BMA,2008-11-20,2.59671,2.63354,2.48621,2.57829,1537729,1227146400
BMA,2008-11-21,2.57829,2.62434,2.4678,2.47701,1202098,1227232800
BMA,2008-11-24,2.53225,2.62434,2.48621,2.61513,1222944,1227492000
BMA,2008-11-25,2.70721,2.76246,2.59671,2.75325,440382,1227578400
BMA,2008-11-26,2.75325,2.99266,2.75325,2.99266,481134,1227664800
BMA,2008-11-27,3.09395,3.16762,3.09395,3.10316,207630,1227751200
BMA,2008-11-28,3.11237,3.46228,3.11237,3.41624,528200,1227837600
BMA,2008-12-01,3.31495,3.31495,3.08475,3.10316,734396,1228096800
BMA,2008-12-02,3.10316,3.27812,3.10316,3.27812,717974,1228183200
BMA,2008-12-03,3.25049,3.27812,3.13079,3.2597,530767,1228269600
BMA,2008-12-04,3.2597,3.35178,3.22287,3.35178,438340,1228356000
BMA,2008-12-05,3.26891,3.36099,3.22287,3.36099,1163546,1228442400
BMA,2008-12-09,3.45307,3.49911,3.39782,3.39782,475899,1228788000
BMA,2008-12-10,3.38862,3.6004,3.38862,3.6004,554267,1228874400
BMA,2008-12-11,3.62803,3.66486,3.57278,3.64645,428411,1228960800
BMA,2008-12-12,3.45307,3.63724,3.45307,3.62803,643791,1229047200
BMA,2008-12-15,3.66486,3.68328,3.50832,3.62803,552887,1229306400
BMA,2008-12-16,3.67407,3.68328,3.6004,3.64645,270332,1229392800
BMA,2008-12-17,3.66486,3.72011,3.63724,3.64645,225515,1229479200
BMA,2008-12-18,3.64645,3.72932,3.5912,3.5912,589892,1229565600
BMA,2008-12-19,3.5912,3.68328,3.5912,3.68328,556593,1229652000
BMA,2008-12-22,3.68328,3.72932,3.63724,3.64645,581572,1229911200
BMA,2008-12-23,3.65565,3.68328,3.63724,3.68328,234081,1229997600
BMA,2008-12-26,3.5912,3.66486,3.5912,3.65565,249693,1230256800
BMA,2008-12-29,3.68328,3.70169,3.65565,3.66486,158938,1230516000
BMA,2008-12-30,3.67407,3.72932,3.65565,3.68328,326111,1230602400
BMA,2009-01-02,3.66486,3.70169,3.65565,3.70169,176041,1230861600
BMA,2009-01-05,3.70169,3.75694,3.66486,3.66486,71456,1231120800
BMA,2009-01-06,3.68328,3.81219,3.68328,3.81219,328744,1231207200
BMA,2009-01-07,3.72011,3.72011,3.66486,3.67407,103156,1231293600
BMA,2009-01-08,3.64645,3.75694,3.64645,3.75694,149245,1231380000
BMA,2009-01-09,3.78457,3.85823,3.72932,3.85823,204619,1231466400
BMA,2009-01-12,3.77536,3.8214,3.72011,3.76615,305580,1231725600
BMA,2009-01-13,3.7109,3.72932,3.66486,3.68328,202938,1231812000
BMA,2009-01-14,3.62803,3.63724,3.5912,3.62803,681742,1231898400
BMA,2009-01-15,3.62803,3.70169,3.5912,3.66486,1638494,1231984800
BMA,2009-01-16,3.69249,3.72011,3.6004,3.66486,832591,1232071200
BMA,2009-01-20,3.60961,3.60961,3.45307,3.45307,861288,1232416800
BMA,2009-01-21,3.4807,3.55436,3.45307,3.45307,985917,1232503200
BMA,2009-01-22,3.48991,3.54516,3.44387,3.51753,326054,1232589600
BMA,2009-01-23,3.47149,3.55436,3.45307,3.48991,327769,1232676000
BMA,2009-01-26,3.54516,3.65565,3.44387,3.49911,1508980,1232935200
BMA,2009-01-27,3.50832,3.50832,3.43466,3.50832,703667,1233021600
BMA,2009-01-28,3.5912,3.6004,3.49911,3.49911,584788,1233108000
BMA,2009-01-29,3.46228,3.46228,3.42545,3.44387,197600,1233194400
BMA,2009-01-30,3.47149,3.52674,3.40703,3.45307,415022,1233280800
BMA,2009-02-02,3.40703,3.42545,3.36099,3.42545,190464,1233540000
BMA,2009-02-03,3.47149,3.49911,3.47149,3.49911,612120,1233626400
BMA,2009-02-04,3.51753,3.53595,3.39782,3.39782,971928,1233712800
BMA,2009-02-05,3.40703,3.47149,3.31495,3.46228,158697,1233799200
BMA,2009-02-06,3.46228,3.49911,3.42545,3.49911,775760,1233885600
BMA,2009-02-09,3.54516,3.54516,3.45307,3.45307,678033,1234144800
BMA,2009-02-10,3.49911,3.49911,3.36099,3.40703,236861,1234231200
BMA,2009-02-11,3.36099,3.39782,3.27812,3.32416,1165280,1234317600
BMA,2009-02-12,3.31495,3.3702,3.31495,3.36099,462914,1234404000
BMA,2009-02-13,3.39782,3.54516,3.39782,3.53595,207301,1234490400
BMA,2009-02-16,3.52674,3.53595,3.49911,3.52674,6930,1234749600
BMA,2009-02-17,3.41624,3.45307,3.3702,3.39782,963277,1234836000
BMA,2009-02-18,3.36099,3.36099,3.31495,3.33337,648865,1234922400
BMA,2009-02-19,3.33337,3.35178,3.33337,3.35178,488457,1235008800
BMA,2009-02-20,3.31495,3.36099,3.31495,3.36099,715845,1235095200
BMA,2009-02-23,3.45307,3.46228,3.40703,3.46228,608080,1235354400
BMA,2009-02-24,3.47149,3.4807,3.40703,3.4807,662964,1235440800
BMA,2009-02-25,3.49911,3.49911,3.40703,3.44387,1007384,1235527200
BMA,2009-02-26,3.44387,3.50832,3.41624,3.49911,438998,1235613600
BMA,2009-02-27,3.41624,3.44387,3.39782,3.40703,1095574,1235700000
BMA,2009-03-02,3.26891,3.31495,3.09395,3.29653,640539,1235959200
BMA,2009-03-03,3.22287,3.24129,3.18604,3.22287,304531,1236045600
BMA,2009-03-04,3.31495,3.40703,3.31495,3.40703,666334,1236132000
BMA,2009-03-05,3.26891,3.3702,3.26891,3.31495,152614,1236218400
BMA,2009-03-06,3.33337,3.38862,3.33337,3.38862,108534,1236304800
BMA,2009-03-09,3.30574,3.30574,3.26891,3.28733,217835,1236564000
BMA,2009-03-10,3.36099,3.40703,3.36099,3.37941,221103,1236650400
BMA,2009-03-11,3.40703,3.40703,3.32416,3.33337,228814,1236736800
BMA,2009-03-12,3.33337,3.39782,3.31495,3.39782,357562,1236823200
BMA,2009-03-13,3.45307,3.45307,3.39782,3.41624,257952,1236909600
BMA,2009-03-16,3.43466,3.45307,3.40703,3.45307,526128,1237172400
BMA,2009-03-17,3.44387,3.49911,3.42545,3.48991,124339,1237258800
BMA,2009-03-18,3.45307,3.51753,3.45307,3.51753,377500,1237345200
BMA,2009-03-19,3.51753,3.54516,3.4807,3.49911,528911,1237431600
BMA,2009-03-20,3.44387,3.52674,3.44387,3.48991,481444,1237518000
BMA,2009-03-23,3.49911,3.54516,3.45307,3.51753,364196,1237777200
BMA,2009-03-25,3.51753,3.57278,3.50832,3.57278,449719,1237950000
BMA,2009-03-26,3.54516,3.68328,3.54516,3.63724,831452,1238036400
BMA,2009-03-27,3.5912,3.68328,3.57278,3.64645,450707,1238122800
BMA,2009-03-30,3.54516,3.62803,3.49911,3.5912,541794,1238382000
BMA,2009-03-31,3.60961,3.60961,3.54516,3.54516,399974,1238468400
BMA,2009-04-01,3.49911,3.50832,3.47149,3.48991,190744,1238554800
BMA,2009-04-03,3.50832,3.55436,3.44387,3.48991,513280,1238727600
BMA,2009-04-06,3.47149,3.52674,3.47149,3.49911,213858,1238986800
BMA,2009-04-07,3.4807,3.51753,3.45307,3.51753,115296,1239073200
BMA,2009-04-08,3.49911,3.52674,3.47149,3.51753,434163,1239159600
BMA,2009-04-13,3.54516,3.68328,3.54516,3.68328,176381,1239591600
BMA,2009-04-14,3.63724,3.63724,3.58199,3.5912,268744,1239678000
BMA,2009-04-15,3.49911,3.64645,3.49911,3.61882,225126,1239764400
BMA,2009-04-16,3.62803,3.7109,3.56357,3.7109,314380,1239850800
BMA,2009-04-17,3.68328,3.72932,3.67407,3.68328,134045,1239937200
BMA,2009-04-20,3.6004,3.63724,3.56357,3.56357,92906,1240196400
BMA,2009-04-21,3.54516,3.68328,3.54516,3.63724,237177,1240282800
BMA,2009-04-22,3.63724,3.68328,3.63724,3.68328,211430,1240369200
BMA,2009-04-23,3.67407,3.68328,3.63724,3.68328,241746,1240455600
BMA,2009-04-24,3.68328,3.70169,3.63724,3.66486,219713,1240542000
BMA,2009-04-27,3.64645,3.68328,3.63724,3.65565,128922,1240801200
BMA,2009-04-28,3.63724,3.64645,3.61882,3.63724,190800,1240887600
BMA,2009-04-29,3.68328,3.68328,3.61882,3.63724,250962,1240974000
BMA,2009-04-30,3.63724,3.86744,3.62803,3.86744,819387,1241060400
BMA,2009-05-04,3.91348,4.01477,3.86744,3.99636,187241,1241406000
BMA,2009-05-05,4.00557,4.21735,3.94111,4.20815,452134,1241492400
BMA,2009-05-06,4.23577,4.62251,4.23577,4.61331,782021,1241578800
BMA,2009-05-07,4.88034,5.01847,4.8343,4.95401,1171311,1241665200
BMA,2009-05-08,4.98163,5.04609,4.95401,5.03688,820184,1241751600
BMA,2009-05-11,4.97243,5.29471,4.97243,5.2763,321618,1242010800
BMA,2009-05-12,5.57096,5.76433,5.57096,5.71829,1462899,1242097200
BMA,2009-05-13,5.52492,5.52492,5.24867,5.34075,394003,1242183600
BMA,2009-05-14,5.29471,5.35917,5.18421,5.18421,175948,1242270000
BMA,2009-05-15,5.15659,5.23026,5.00005,5.06451,147957,1242356400
BMA,2009-05-18,5.11055,5.47888,5.11055,5.3868,257611,1242615600
BMA,2009-05-19,5.47888,5.66304,5.43284,5.52492,424233,1242702000
BMA,2009-05-20,5.80116,6.03137,5.3868,5.3868,809711,1242788400
BMA,2009-05-21,5.34075,5.51571,5.34075,5.5065,90833,1242874800
BMA,2009-05-22,5.43284,5.46967,5.3868,5.40521,115991,1242961200
BMA,2009-05-26,5.40521,5.40521,5.29471,5.35917,203620,1243306800
BMA,2009-05-27,5.41442,5.41442,5.30392,5.32234,81088,1243393200
BMA,2009-05-28,5.34075,5.34075,5.01847,5.06451,267865,1243479600
BMA,2009-05-29,5.15659,5.22105,4.75143,4.78826,428600,1243566000
BMA,2009-06-01,4.97243,5.20263,4.97243,5.20263,238550,1243825200
BMA,2009-06-02,5.30392,5.47888,5.29471,5.40521,227010,1243911600
BMA,2009-06-03,5.40521,5.69067,5.32234,5.47888,482232,1243998000
BMA,2009-06-04,5.58938,5.66304,5.52492,5.57096,266290,1244084400
BMA,2009-06-05,5.57096,5.66304,5.52492,5.617,124875,1244170800
BMA,2009-06-08,5.617,5.63542,5.43284,5.52492,111771,1244430000
BMA,2009-06-09,5.52492,5.57096,5.43284,5.43284,132013,1244516400
BMA,2009-06-10,5.43284,5.52492,5.3868,5.51571,89817,1244602800
BMA,2009-06-11,5.52492,5.57096,5.3868,5.396,55243,1244689200
BMA,2009-06-12,5.43284,5.51571,5.396,5.43284,290031,1244775600
BMA,2009-06-16,5.41442,5.52492,5.29471,5.34075,161551,1245121200
BMA,2009-06-17,5.34075,5.43284,5.24867,5.29471,331058,1245207600
BMA,2009-06-18,5.34075,5.34075,5.22105,5.22105,154819,1245294000
BMA,2009-06-19,5.34075,5.57096,5.29471,5.47888,350706,1245380400
BMA,2009-06-22,5.34075,5.34075,5.20263,5.29471,86872,1245639600
BMA,2009-06-23,5.29471,5.29471,5.15659,5.23946,432502,1245726000
BMA,2009-06-24,5.23946,5.2855,5.21184,5.21184,91676,1245812400
BMA,2009-06-25,5.21184,5.3868,5.21184,5.3868,209355,1245898800
BMA,2009-06-26,5.34075,5.37759,5.29471,5.37759,110758,1245985200
BMA,2009-06-29,5.52492,5.71829,5.52492,5.58938,335966,1246244400
BMA,2009-06-30,5.80116,5.80116,5.617,5.70908,646179,1246330800
BMA,2009-07-01,5.80116,6.12345,5.80116,6.01295,1008468,1246417200
BMA,2009-07-02,6.02216,6.07741,5.81037,5.93008,146815,1246503600
BMA,2009-07-03,5.93008,5.97612,5.80116,5.90245,46034,1246590000
BMA,2009-07-06,5.70908,6.16949,5.70908,6.16949,193985,1246849200
BMA,2009-07-07,6.34445,6.46415,5.98533,5.98533,517922,1246935600
BMA,2009-07-08,6.07741,6.07741,5.43284,5.57096,654856,1247022000
BMA,2009-07-13,5.89325,5.89325,5.78275,5.89325,498482,1247454000
BMA,2009-07-14,5.93929,6.03137,5.80116,5.93929,141218,1247540400
BMA,2009-07-15,6.21553,6.21553,6.07741,6.07741,377121,1247626800
BMA,2009-07-16,6.07741,6.07741,6.03137,6.07741,65758,1247713200
BMA,2009-07-17,6.07741,6.07741,6.03137,6.07741,89562,1247799600
BMA,2009-07-20,6.16949,6.20632,6.07741,6.07741,76953,1248058800
BMA,2009-07-21,5.98533,5.98533,5.73671,5.93008,214027,1248145200
BMA,2009-07-22,5.8472,5.89325,5.838,5.86562,199750,1248231600
BMA,2009-07-23,5.89325,5.92087,5.80116,5.80116,128894,1248318000
BMA,2009-07-24,5.81958,5.81958,5.75512,5.75512,233691,1248404400
BMA,2009-07-27,5.80116,5.89325,5.74591,5.80116,375848,1248663600
BMA,2009-07-28,5.98533,6.07741,5.80116,6.05899,232441,1248750000
BMA,2009-07-29,5.93008,5.98533,5.8472,5.89325,293284,1248836400
BMA,2009-07-30,5.91166,5.97612,5.8472,5.89325,430027,1248922800
BMA,2009-07-31,5.93929,5.96691,5.89325,5.94849,519297,1249009200
BMA,2009-08-03,6.16949,6.26157,6.0682,6.12345,138108,1249268400
BMA,2009-08-04,6.03137,6.35366,6.03137,6.24316,567702,1249354800
BMA,2009-08-05,6.23395,6.46415,6.23395,6.44574,152348,1249441200
BMA,2009-08-06,6.44574,6.64832,6.44574,6.55624,361673,1249527600
BMA,2009-08-07,6.61149,6.72198,6.55624,6.55624,463531,1249614000
BMA,2009-08-10,6.55624,6.72198,6.55624,6.72198,109784,1249873200
BMA,2009-08-11,6.70357,6.70357,6.44574,6.51019,375470,1249959600
BMA,2009-08-12,6.51019,6.53782,6.37207,6.37207,359878,1250046000
BMA,2009-08-13,6.41811,6.41811,6.23395,6.26157,338698,1250132400
BMA,2009-08-14,6.1787,6.1787,5.99454,6.03137,325822,1250218800
BMA,2009-08-18,6.03137,6.07741,5.96691,6.01295,271637,1250564400
BMA,2009-08-19,6.01295,6.12345,5.94849,6.03137,139513,1250650800
BMA,2009-08-20,6.26157,6.6299,6.26157,6.55624,1303049,1250737200
BMA,2009-08-21,6.6299,7.04427,6.6299,7.00744,1070772,1250823600
BMA,2009-08-24,7.04427,7.50468,7.04427,7.36656,1296574,1251082800
BMA,2009-08-25,7.4126,7.4126,7.21923,7.33893,329629,1251169200
BMA,2009-08-26,7.36656,7.45864,7.32052,7.32052,181010,1251255600
BMA,2009-08-27,7.36656,7.39418,7.32052,7.36656,119388,1251342000
BMA,2009-08-28,7.6428,7.96509,7.59676,7.96509,761965,1251428400
BMA,2009-08-31,7.96509,8.10321,7.96509,8.0848,684825,1251687600
BMA,2009-09-01,8.02955,8.12163,7.73488,7.73488,186299,1251774000
BMA,2009-09-02,7.78093,7.87301,7.76251,7.82697,274062,1251860400
BMA,2009-09-03,7.82697,7.96509,7.82697,7.90063,191606,1251946800
BMA,2009-09-04,7.95588,7.95588,7.91905,7.92826,131602,1252033200
BMA,2009-09-07,7.92826,7.93747,7.88222,7.90984,65904,1252292400
BMA,2009-09-08,8.10321,8.45312,8.10321,8.30579,674835,1252378800
BMA,2009-09-09,8.37946,8.55441,8.37946,8.47154,431954,1252465200
BMA,2009-09-10,8.42421,8.42421,8.28223,8.32956,107244,1252551600
BMA,2009-09-11,8.51887,8.51887,8.27277,8.37689,184657,1252638000
BMA,2009-09-14,8.28223,8.45261,8.23491,8.42421,179481,1252897200
BMA,2009-09-15,8.42421,8.5662,8.37689,8.38635,306897,1252983600
BMA,2009-09-16,8.51887,8.66085,8.47154,8.51887,475252,1253070000
BMA,2009-09-17,8.54726,8.61352,8.42421,8.52833,162113,1253156400
BMA,2009-09-18,8.51887,8.52833,8.18758,8.23491,81411,1253242800
BMA,2009-09-21,8.21598,8.21598,8.06453,8.06453,363464,1253502000
BMA,2009-09-22,8.14025,8.37689,8.14025,8.23491,219760,1253588400
BMA,2009-09-23,8.23491,8.37689,8.23491,8.2633,288512,1253674800
BMA,2009-09-24,8.2633,8.2633,8.09293,8.22544,56635,1253761200
BMA,2009-09-25,8.25384,8.32956,8.23491,8.28223,78356,1253847600
BMA,2009-09-28,8.51887,8.61352,8.42421,8.51887,78763,1254106800
BMA,2009-09-29,8.5662,8.61352,8.47154,8.52833,143383,1254193200
BMA,2009-09-30,8.49994,8.69871,8.42421,8.67978,190202,1254279600
BMA,2009-10-01,8.77444,8.83123,8.70818,8.7555,954591,1254366000
BMA,2009-10-02,8.7555,8.85016,8.7555,8.76497,354006,1254452400
BMA,2009-10-05,8.93535,9.14359,8.93535,9.08679,341889,1254711600
BMA,2009-10-06,9.2761,9.60739,9.2761,9.34236,560188,1254798000
BMA,2009-10-07,9.36129,9.41808,8.93535,8.99214,439446,1254884400
BMA,2009-10-08,9.08679,9.18145,8.95428,9.04893,460113,1254970800
BMA,2009-10-09,9.08679,9.46541,8.89748,9.43701,105177,1255057200
BMA,2009-10-13,9.74937,9.84402,9.56006,9.65472,777520,1255402800
BMA,2009-10-14,9.84402,10.0333,9.84402,9.84402,408391,1255489200
BMA,2009-10-15,9.84402,10.0333,9.84402,9.89135,245239,1255575600
BMA,2009-10-16,9.74937,9.84402,9.60739,9.74937,215329,1255662000
BMA,2009-10-19,10.03333,10.5539,10.0333,10.55393,288644,1255921200
BMA,2009-10-20,10.55393,10.6013,10.3173,10.36462,235762,1256007600
BMA,2009-10-21,10.36462,10.6013,10.27,10.26997,318797,1256094000
BMA,2009-10-22,10.26997,10.7906,10.27,10.79057,439028,1256180400
BMA,2009-10-23,10.97987,11.1692,10.7432,11.07453,295884,1256266800
BMA,2009-10-26,11.16918,11.3585,10.8379,10.83789,203040,1256526000
BMA,2009-10-27,10.88522,10.9799,10.7906,10.93255,101522,1256612400
BMA,2009-10-28,10.79057,10.7906,10.3173,10.3173,375014,1256698800
BMA,2009-10-29,10.45928,10.7432,10.4593,10.64859,164585,1256785200
BMA,2009-10-30,10.64859,10.8379,10.412,10.5066,359845,1256871600
BMA,2009-11-02,10.88522,11.1692,10.6013,11.07453,505072,1257130800
BMA,2009-11-03,11.07453,11.4058,10.8852,11.26384,557758,1257217200
BMA,2009-11-04,11.45315,11.5478,11.3585,11.40582,412416,1257303600
BMA,2009-11-05,11.59513,11.9264,11.1692,11.16918,588064,1257390000
BMA,2009-11-09,11.83176,11.9737,11.5951,11.59513,485777,1257735600
BMA,2009-11-10,11.83176,11.8318,11.4058,11.45315,170185,1257822000
BMA,2009-11-11,11.45315,11.6425,11.0745,11.31116,141956,1257908400
BMA,2009-11-12,11.31116,11.3585,11.1219,11.21651,37609,1257994800
BMA,2009-11-13,11.21651,11.3585,10.8852,11.35849,109519,1258081200
BMA,2009-11-16,11.50047,11.5951,11.3112,11.35849,113420,1258340400
BMA,2009-11-17,11.31116,11.3112,10.8379,10.97987,126258,1258426800
BMA,2009-11-18,10.88522,11.0745,10.128,10.3173,978444,1258513200
BMA,2009-11-19,10.3173,10.3173,9.74937,10.12799,447506,1258599600
BMA,2009-11-20,10.12799,10.3646,10.128,10.26997,163245,1258686000
BMA,2009-11-23,10.36462,10.6013,10.3646,10.41195,354127,1258945200
BMA,2009-11-24,10.41195,10.6959,10.2226,10.64859,223997,1259031600
BMA,2009-11-25,10.64859,10.7432,10.5066,10.60126,289080,1259118000
BMA,2009-11-26,10.41195,10.412,9.84402,10.26997,176512,1259204400
BMA,2009-11-27,9.93868,10.27,9.84402,10.26997,226673,1259290800
BMA,2009-11-30,10.17531,10.2226,9.74937,9.93868,186172,1259550000
BMA,2009-12-01,10.12799,10.2226,9.93868,10.03333,140485,1259636400
BMA,2009-12-02,10.3173,10.6013,10.1753,10.26997,454620,1259722800
BMA,2009-12-03,10.22264,10.412,10.2226,10.36462,200147,1259809200
BMA,2009-12-04,10.36462,10.3646,9.84402,9.98601,136665,1259895600
BMA,2009-12-07,10.03333,10.0807,9.84402,10.08066,95598,1260154800
BMA,2009-12-09,10.08066,10.128,9.84402,9.98601,142909,1260327600
BMA,2009-12-10,10.17531,10.3173,10.0807,10.26997,124466,1260414000
BMA,2009-12-11,10.41195,10.412,10.0807,10.22264,81175,1260500400
BMA,2009-12-14,10.3173,10.412,10.2226,10.26997,197291,1260759600
BMA,2009-12-15,10.3173,10.3173,10.2226,10.26997,66725,1260846000
BMA,2009-12-16,10.3173,10.6013,10.27,10.55393,165049,1260932400
BMA,2009-12-17,10.41195,10.5066,10.2226,10.26997,183091,1261018800
BMA,2009-12-18,10.3173,10.412,10.2226,10.41195,148579,1261105200
BMA,2009-12-21,10.55393,10.5539,10.412,10.41195,107895,1261364400
BMA,2009-12-22,10.41195,10.6959,10.412,10.60126,244291,1261450800
BMA,2009-12-23,10.5066,10.6013,10.5066,10.5066,61053,1261537200
BMA,2009-12-28,10.5066,10.5066,10.1753,10.45928,87224,1261969200
BMA,2009-12-29,10.60126,10.6959,10.4593,10.5066,140920,1262055600
BMA,2009-12-30,10.3173,10.4593,10.1753,10.17531,123146,1262142000
BMA,2010-01-04,10.41195,10.7906,10.412,10.55393,131344,1262574000
